county,tract,cd116,cntyname,pop10,afact116
42017,1005,1,Bucks PA,2680,1
42017,1006,1,Bucks PA,3737,1
42017,1007,1,Bucks PA,3309,1
42017,1008.03,1,Bucks PA,4706,1
42017,1008.04,1,Bucks PA,3900,1
42017,1008.05,1,Bucks PA,6246,1
42017,1008.07,1,Bucks PA,4208,1
42017,1008.08,1,Bucks PA,5254,1
42017,1008.09,1,Bucks PA,5774,1
42017,1008.11,1,Bucks PA,4547,1
42017,1009,1,Bucks PA,7563,1
42017,1011,1,Bucks PA,2328,1
42017,1014.01,1,Bucks PA,4305,1
42017,1014.03,1,Bucks PA,5560,1
42017,1014.04,1,Bucks PA,2420,1
42017,1014.05,1,Bucks PA,6624,1
42017,1015.03,1,Bucks PA,3786,1
42017,1015.04,1,Bucks PA,2819,1
42017,1015.05,1,Bucks PA,3330,1
42017,1015.06,1,Bucks PA,5217,1
42017,1016.03,1,Bucks PA,3193,1
42017,1016.05,1,Bucks PA,4130,1
42017,1016.07,1,Bucks PA,3152,1
42017,1016.09,1,Bucks PA,4415,1
42017,1016.1,1,Bucks PA,4785,1
42017,1016.11,1,Bucks PA,6900,1
42017,1018.02,1,Bucks PA,6554,1
42017,1018.03,1,Bucks PA,8247,1
42017,1018.05,1,Bucks PA,2302,1
42017,1018.07,1,Bucks PA,4058,1
42017,1018.08,1,Bucks PA,2257,1
42017,1019,1,Bucks PA,4009,1
42017,1020.02,1,Bucks PA,2726,1
42017,1020.03,1,Bucks PA,3937,1
42017,1020.04,1,Bucks PA,4407,1
42017,1021.02,1,Bucks PA,3129,1
42017,1021.04,1,Bucks PA,5702,1
42017,1023,1,Bucks PA,5706,1
42017,1024.01,1,Bucks PA,3893,1
42017,1024.02,1,Bucks PA,4618,1
42017,1025,1,Bucks PA,4307,1
42017,1026,1,Bucks PA,2207,1
42017,1027,1,Bucks PA,5198,1
42017,1028.01,1,Bucks PA,3529,1
42017,1031.01,1,Bucks PA,2377,1
42017,1031.02,1,Bucks PA,1976,1
42017,1031.03,1,Bucks PA,4626,1
42017,1033,1,Bucks PA,2225,1
42017,1034,1,Bucks PA,5035,1
42017,1037,1,Bucks PA,3441,1
42017,1038,1,Bucks PA,1277,1
42017,1039,1,Bucks PA,3995,1
42017,1040,1,Bucks PA,6574,1
42017,1041,1,Bucks PA,2158,1
42017,1042.01,1,Bucks PA,2793,1
42017,1042.03,1,Bucks PA,5336,1
42017,1042.04,1,Bucks PA,4313,1
42017,1043.01,1,Bucks PA,2908,1
42017,1043.03,1,Bucks PA,4533,1
42017,1043.04,1,Bucks PA,1251,1
42017,1044,1,Bucks PA,2528,1
42017,1045.02,1,Bucks PA,7202,1
42017,1045.03,1,Bucks PA,4382,1
42017,1045.05,1,Bucks PA,5943,1
42017,1045.06,1,Bucks PA,2548,1
42017,1046.01,1,Bucks PA,4766,1
42017,1046.03,1,Bucks PA,6969,1
42017,1046.04,1,Bucks PA,5824,1
42017,1047.01,1,Bucks PA,3395,1
42017,1047.02,1,Bucks PA,2649,1
42017,1047.03,1,Bucks PA,2342,1
42017,1048,1,Bucks PA,3152,1
42017,1049.01,1,Bucks PA,7677,1
42017,1049.02,1,Bucks PA,6760,1
42017,1050.03,1,Bucks PA,4968,1
42017,1050.04,1,Bucks PA,5595,1
42017,1050.06,1,Bucks PA,5901,1
42017,1050.08,1,Bucks PA,3610,1
42017,1050.09,1,Bucks PA,3507,1
42017,1050.1,1,Bucks PA,4009,1
42017,1050.11,1,Bucks PA,3559,1
42017,1050.12,1,Bucks PA,2673,1
42017,1050.13,1,Bucks PA,5904,1
42017,1051,1,Bucks PA,2995,1
42017,1052.02,1,Bucks PA,5278,1
42017,1052.03,1,Bucks PA,2044,1
42017,1052.06,1,Bucks PA,4835,1
42017,1052.07,1,Bucks PA,4778,1
42017,1052.08,1,Bucks PA,2364,1
42017,1053,1,Bucks PA,2248,1
42017,1054,1,Bucks PA,8190,1
42017,1055.05,1,Bucks PA,3981,1
42017,1055.06,1,Bucks PA,4172,1
42017,1055.07,1,Bucks PA,7224,1
42017,1055.08,1,Bucks PA,3708,1
42017,1055.09,1,Bucks PA,4534,1
42017,1055.1,1,Bucks PA,4748,1
42017,1055.11,1,Bucks PA,4192,1
42017,1056,1,Bucks PA,2434,1
42017,1057.02,1,Bucks PA,3143,1
42017,1057.04,1,Bucks PA,6210,1
42017,1058.01,1,Bucks PA,6346,1
42017,1058.05,1,Bucks PA,5650,1
42017,1058.07,1,Bucks PA,3445,1
42017,1058.08,1,Bucks PA,3507,1
42017,1058.09,1,Bucks PA,4399,1
42017,1058.1,1,Bucks PA,2320,1
42017,1058.11,1,Bucks PA,6276,1
42017,1058.12,1,Bucks PA,1732,1
42017,1059,1,Bucks PA,1872,1
42017,1060,1,Bucks PA,4241,1
42017,1061,1,Bucks PA,3064,1
42017,1062,1,Bucks PA,7148,1
42017,1063,1,Bucks PA,7069,1
42017,1064.01,1,Bucks PA,7411,1
42017,1064.02,1,Bucks PA,7347,1
42017,1065,1,Bucks PA,6968,1
42017,1066,1,Bucks PA,2012,1
42019,9021,16,Butler PA,2290,1
42019,9022,16,Butler PA,1980,1
42019,9023,16,Butler PA,3573,1
42019,9024,16,Butler PA,2354,1
42019,9025,16,Butler PA,3560,1
42019,9026,16,Butler PA,2999,1
42019,9027,16,Butler PA,2103,1
42019,9028,16,Butler PA,2822,1
42019,9029,16,Butler PA,1960,1
42019,9030,16,Butler PA,4769,1
42019,9031,16,Butler PA,2595,1
42019,9101,15,Butler PA,4496,1
42019,9102,15,Butler PA,2550,0.5209
42019,9102,16,Butler PA,2345,0.4791
42019,9103.01,16,Butler PA,4503,1
42019,9103.02,16,Butler PA,4279,1
42019,9104,16,Butler PA,3625,1
42019,9105,16,Butler PA,1898,1
42019,9106,15,Butler PA,1505,0.342
42019,9106,16,Butler PA,2895,0.658
42019,9107,15,Butler PA,2987,1
42019,9108,16,Butler PA,2847,1
42019,9109,16,Butler PA,5051,1
42019,9110,16,Butler PA,6278,1
42019,9111,16,Butler PA,4698,1
42019,9112,15,Butler PA,5616,1
42019,9113,15,Butler PA,5552,1
42019,9114,15,Butler PA,3535,1
42019,9115.01,15,Butler PA,4215,0.7658
42019,9115.01,16,Butler PA,1289,0.2342
42019,9115.02,16,Butler PA,4389,1
42019,9116,16,Butler PA,5071,1
42019,9117,16,Butler PA,4364,1
42019,9118,16,Butler PA,6189,1
42019,9119,16,Butler PA,4702,1
42019,9120.01,16,Butler PA,4781,0.9682
42019,9120.01,17,Butler PA,157,0.0318
42019,9120.02,16,Butler PA,188,0.044
42019,9120.02,17,Butler PA,4080,0.956
42019,9121.01,17,Butler PA,3962,1
42019,9121.02,17,Butler PA,2659,1
42019,9122,17,Butler PA,3299,1
42019,9123.01,16,Butler PA,5064,0.9182
42019,9123.01,17,Butler PA,451,0.0818
42019,9123.03,16,Butler PA,2888,1
42019,9123.04,16,Butler PA,575,0.1664
42019,9123.04,17,Butler PA,2881,0.8336
42019,9124.01,16,Butler PA,7813,1
42019,9124.02,16,Butler PA,6483,1
42019,9127,15,Butler PA,7307,1
42019,9128,16,Butler PA,5390,1
42021,1,13,Cambria PA,1234,1
42021,2,13,Cambria PA,837,1
42021,3,13,Cambria PA,2009,1
42021,5,13,Cambria PA,1819,1
42021,6,13,Cambria PA,1995,1
42021,7,13,Cambria PA,2556,1
42021,12,13,Cambria PA,3218,1
42021,101,13,Cambria PA,2483,0.5845
42021,101,15,Cambria PA,1765,0.4155
42021,102,13,Cambria PA,1543,1
42021,103,13,Cambria PA,2338,1
42021,105,13,Cambria PA,3575,1
42021,106,15,Cambria PA,2467,1
42021,107,15,Cambria PA,3144,1
42021,108.01,13,Cambria PA,18,0.0032
42021,108.01,15,Cambria PA,5682,0.9968
42021,110,13,Cambria PA,1636,1
42021,111,13,Cambria PA,5449,1
42021,112,13,Cambria PA,2284,1
42021,113,13,Cambria PA,5181,1
42021,114,13,Cambria PA,3443,1
42021,115,15,Cambria PA,4392,1
42021,116,15,Cambria PA,2734,1
42021,117,15,Cambria PA,2427,1
42021,118,15,Cambria PA,4063,1
42021,119,15,Cambria PA,3835,1
42021,120,15,Cambria PA,6038,1
42021,121,15,Cambria PA,2455,1
42021,122,15,Cambria PA,3855,1
42021,123,15,Cambria PA,4302,1
42021,124,15,Cambria PA,3803,1
42021,125,15,Cambria PA,6099,1
42021,126,15,Cambria PA,3351,1
42021,127,15,Cambria PA,2680,1
42021,128,15,Cambria PA,6722,1
42021,129,15,Cambria PA,3640,1
42021,130,15,Cambria PA,2638,1
42021,131,15,Cambria PA,2692,1
42021,132,15,Cambria PA,3985,1
42021,133,15,Cambria PA,5972,1
42021,134,13,Cambria PA,2633,1
42021,135,13,Cambria PA,2598,1
42021,136,13,Cambria PA,3323,1
42021,137,15,Cambria PA,4766,1
42023,9601,15,Cameron PA,2073,1
42023,9602,15,Cameron PA,3012,1
42025,201.02,9,Carbon PA,4781,1
42025,201.03,9,Carbon PA,3631,1
42025,201.05,9,Carbon PA,5950,1
42025,201.06,9,Carbon PA,2252,1
42025,202,9,Carbon PA,6370,1
42025,203,9,Carbon PA,6383,1
42025,204,9,Carbon PA,3941,1
42025,205,9,Carbon PA,7186,1
42025,206,9,Carbon PA,5500,1
42025,207,9,Carbon PA,5199,1
42025,208,9,Carbon PA,8642,1
42025,209,9,Carbon PA,5414,1
42027,101,15,Centre PA,4420,1
42027,102,15,Centre PA,2950,1
42027,103,15,Centre PA,3180,1
42027,104,15,Centre PA,3598,1
42027,105,15,Centre PA,5317,1
42027,106,15,Centre PA,4108,1
42027,107,15,Centre PA,5657,1
42027,108,12,Centre PA,5632,1
42027,109,12,Centre PA,7187,1
42027,110,15,Centre PA,7470,1
42027,111,15,Centre PA,6187,1
42027,112.01,15,Centre PA,4189,1
42027,113,15,Centre PA,8430,1
42027,114,15,Centre PA,6881,1
42027,115.01,12,Centre PA,3106,1
42027,115.02,12,Centre PA,7867,1
42027,116,12,Centre PA,4089,1
42027,117.02,12,Centre PA,5432,1
42027,118,12,Centre PA,4873,1
42027,119.01,12,Centre PA,2282,0.8556
42027,119.01,15,Centre PA,385,0.1444
42027,119.02,12,Centre PA,6717,1
42027,120,12,Centre PA,6917,1
42027,121,12,Centre PA,6908,1
42027,122,12,Centre PA,6180,1
42027,123,12,Centre PA,1839,1
42027,124,12,Centre PA,4779,1
42027,125,12,Centre PA,4417,1
42027,126,12,Centre PA,3454,1
42027,127,12,Centre PA,2654,1
42027,128,12,Centre PA,4886,1
42027,9812.02,15,Centre PA,1999,1
42029,3001.01,6,Chester PA,2982,1
42029,3001.03,6,Chester PA,2519,1
42029,3001.04,6,Chester PA,5031,1
42029,3001.06,6,Chester PA,4589,1
42029,3001.07,6,Chester PA,4357,1
42029,3001.08,6,Chester PA,6235,1
42029,3001.09,6,Chester PA,3619,1
42029,3002.01,6,Chester PA,5146,1
42029,3002.02,6,Chester PA,5331,1
42029,3003.01,6,Chester PA,3916,1
42029,3003.02,6,Chester PA,3462,1
42029,3003.03,6,Chester PA,3115,1
42029,3004,6,Chester PA,2998,1
42029,3005.01,6,Chester PA,4824,1
42029,3005.02,6,Chester PA,3641,1
42029,3006,6,Chester PA,4919,1
42029,3007,6,Chester PA,4777,1
42029,3008,6,Chester PA,4346,1
42029,3009,6,Chester PA,2449,1
42029,3010,6,Chester PA,7079,1
42029,3011,6,Chester PA,3323,1
42029,3013,6,Chester PA,6636,1
42029,3014.01,6,Chester PA,2810,1
42029,3014.02,6,Chester PA,5056,1
42029,3015,6,Chester PA,2604,1
42029,3016,6,Chester PA,2507,1
42029,3017,6,Chester PA,1803,1
42029,3018,6,Chester PA,4567,1
42029,3019,6,Chester PA,4024,1
42029,3020,6,Chester PA,5671,1
42029,3021.01,6,Chester PA,6293,1
42029,3021.02,6,Chester PA,4357,1
42029,3022.02,6,Chester PA,6899,1
42029,3022.03,6,Chester PA,5427,1
42029,3022.04,6,Chester PA,5948,1
42029,3023,6,Chester PA,2420,1
42029,3024,6,Chester PA,4268,1
42029,3025,6,Chester PA,3830,1
42029,3026,6,Chester PA,4543,1
42029,3027.02,6,Chester PA,4609,1
42029,3027.03,6,Chester PA,3859,1
42029,3027.04,6,Chester PA,5072,1
42029,3027.05,6,Chester PA,3973,1
42029,3027.06,6,Chester PA,4353,1
42029,3028.02,6,Chester PA,5335,1
42029,3028.03,6,Chester PA,1950,1
42029,3028.04,6,Chester PA,3789,1
42029,3028.05,6,Chester PA,6956,1
42029,3029.01,6,Chester PA,5036,1
42029,3029.02,6,Chester PA,5791,1
42029,3030,6,Chester PA,3017,1
42029,3031,6,Chester PA,4208,1
42029,3033.01,6,Chester PA,2856,1
42029,3033.02,6,Chester PA,4709,1
42029,3034.01,6,Chester PA,4135,1
42029,3034.02,6,Chester PA,1937,1
42029,3035.01,6,Chester PA,4108,1
42029,3035.02,6,Chester PA,2918,1
42029,3038.01,6,Chester PA,4041,1
42029,3038.02,6,Chester PA,8182,1
42029,3039.01,6,Chester PA,4646,1
42029,3039.02,6,Chester PA,5296,1
42029,3040,6,Chester PA,4838,1
42029,3041.01,6,Chester PA,4424,1
42029,3041.02,6,Chester PA,3467,1
42029,3042.01,6,Chester PA,6880,1
42029,3043,6,Chester PA,6742,1
42029,3044.03,6,Chester PA,3840,1
42029,3044.04,6,Chester PA,4859,1
42029,3044.05,6,Chester PA,6319,1
42029,3044.06,6,Chester PA,3071,1
42029,3045.01,6,Chester PA,8089,1
42029,3045.02,6,Chester PA,3137,1
42029,3046,6,Chester PA,3458,1
42029,3049,6,Chester PA,7647,1
42029,3050,6,Chester PA,1713,1
42029,3051.01,6,Chester PA,4293,1
42029,3051.02,6,Chester PA,4721,1
42029,3053,6,Chester PA,6796,1
42029,3054,6,Chester PA,3867,1
42029,3055,6,Chester PA,3899,1
42029,3056,6,Chester PA,2942,1
42029,3057,6,Chester PA,2390,1
42029,3060,6,Chester PA,7449,1
42029,3063,6,Chester PA,2854,1
42029,3065.01,6,Chester PA,4153,1
42029,3065.03,6,Chester PA,2769,1
42029,3065.04,6,Chester PA,5062,1
42029,3066,6,Chester PA,3139,1
42029,3067,6,Chester PA,4352,1
42029,3068,6,Chester PA,1681,1
42029,3069,6,Chester PA,5631,1
42029,3070,6,Chester PA,5364,1
42029,3071,6,Chester PA,2149,1
42029,3072,6,Chester PA,1272,1
42029,3073,6,Chester PA,3570,1
42029,3074,6,Chester PA,3593,1
42029,3077,6,Chester PA,2566,1
42029,3078,6,Chester PA,2484,1
42029,3079,6,Chester PA,5200,1
42029,3080,6,Chester PA,5077,1
42029,3081.01,6,Chester PA,4556,1
42029,3081.02,6,Chester PA,4094,1
42029,3082,6,Chester PA,2722,1
42029,3104,6,Chester PA,3400,1
42029,3110,6,Chester PA,6821,1
42029,3111,6,Chester PA,3604,1
42029,3112,6,Chester PA,2099,1
42029,3113,6,Chester PA,4582,1
42029,3114.01,6,Chester PA,6937,1
42029,3114.03,6,Chester PA,3513,1
42029,3114.04,6,Chester PA,3881,1
42029,3115,6,Chester PA,3395,1
42029,3116,6,Chester PA,1838,1
42029,3117,6,Chester PA,8740,1
42029,3118,6,Chester PA,3850,1
42031,1601.01,15,Clarion PA,1934,1
42031,1601.02,15,Clarion PA,5062,1
42031,1602,15,Clarion PA,3448,1
42031,1603,15,Clarion PA,4783,1
42031,1604,15,Clarion PA,3788,1
42031,1605,15,Clarion PA,3948,1
42031,1606,15,Clarion PA,5276,1
42031,1607,15,Clarion PA,4146,1
42031,1608,15,Clarion PA,3881,1
42031,1609,15,Clarion PA,3722,1
42033,3301,15,Clearfield PA,4948,1
42033,3302,15,Clearfield PA,3420,1
42033,3303,15,Clearfield PA,4374,1
42033,3304,15,Clearfield PA,5725,1
42033,3305,15,Clearfield PA,4568,1
42033,3306,15,Clearfield PA,3254,1
42033,3307,15,Clearfield PA,2306,1
42033,3308,15,Clearfield PA,7025,1
42033,3309,15,Clearfield PA,6572,1
42033,3310,15,Clearfield PA,5098,1
42033,3311,15,Clearfield PA,3319,1
42033,3312,15,Clearfield PA,2896,1
42033,3313,15,Clearfield PA,4427,1
42033,3314.01,15,Clearfield PA,3453,1
42033,3314.02,15,Clearfield PA,3570,1
42033,3315,15,Clearfield PA,1944,1
42033,3316,15,Clearfield PA,2539,1
42033,3317,15,Clearfield PA,6886,1
42033,3318,15,Clearfield PA,2952,1
42033,3319,15,Clearfield PA,2366,1
42035,301,12,Clinton PA,3092,1
42035,302,12,Clinton PA,5394,1
42035,303,12,Clinton PA,4011,1
42035,304,12,Clinton PA,4699,1
42035,305,12,Clinton PA,4374,1
42035,306,12,Clinton PA,1992,1
42035,307,12,Clinton PA,7780,1
42035,308,12,Clinton PA,3977,1
42035,309,12,Clinton PA,3919,1
42037,501,9,Columbia PA,5233,1
42037,502,9,Columbia PA,5551,1
42037,503,9,Columbia PA,5202,1
42037,504,9,Columbia PA,4199,1
42037,505,9,Columbia PA,3760,1
42037,506,9,Columbia PA,5331,1
42037,507,9,Columbia PA,5146,1
42037,508,9,Columbia PA,3622,1
42037,509,9,Columbia PA,3015,1
42037,510,9,Columbia PA,2418,1
42037,511,9,Columbia PA,8176,1
42037,512,9,Columbia PA,4261,1
42037,513,9,Columbia PA,2999,1
42037,514,9,Columbia PA,2583,1
42037,515,9,Columbia PA,5799,1
42039,1101,16,Crawford PA,6114,1
42039,1102.01,16,Crawford PA,3878,1
42039,1102.02,16,Crawford PA,4598,1
42039,1103,16,Crawford PA,4920,1
42039,1104,16,Crawford PA,2978,1
42039,1105.01,16,Crawford PA,1865,1
42039,1105.02,16,Crawford PA,3748,1
42039,1106,16,Crawford PA,2940,1
42039,1107,16,Crawford PA,4010,1
42039,1108,16,Crawford PA,5053,1
42039,1109,16,Crawford PA,3098,1
42039,1110,16,Crawford PA,2403,1
42039,1111,16,Crawford PA,3251,1
42039,1112,16,Crawford PA,2350,1
42039,1113,16,Crawford PA,5662,1
42039,1114,16,Crawford PA,4780,1
42039,1115,16,Crawford PA,5054,1
42039,1116,16,Crawford PA,4095,1
42039,1117,16,Crawford PA,4708,1
42039,1118,16,Crawford PA,5630,1
42039,1119,16,Crawford PA,3679,1
42039,1120.01,16,Crawford PA,2541,1
42039,1120.02,16,Crawford PA,1410,1
42041,101,10,Cumberland PA,5411,1
42041,102.01,10,Cumberland PA,5162,1
42041,102.03,10,Cumberland PA,3437,1
42041,102.04,10,Cumberland PA,4900,1
42041,103,10,Cumberland PA,4388,1
42041,104,10,Cumberland PA,3753,1
42041,105,10,Cumberland PA,4135,1
42041,106,10,Cumberland PA,4553,1
42041,107,10,Cumberland PA,3760,1
42041,108,10,Cumberland PA,3517,1
42041,109,10,Cumberland PA,4671,1
42041,110.02,10,Cumberland PA,2031,1
42041,111.01,10,Cumberland PA,3263,1
42041,111.02,10,Cumberland PA,4564,1
42041,112,10,Cumberland PA,1569,1
42041,113.01,10,Cumberland PA,4474,1
42041,113.02,10,Cumberland PA,7246,1
42041,113.03,10,Cumberland PA,6926,1
42041,113.04,10,Cumberland PA,5023,1
42041,113.05,10,Cumberland PA,4375,1
42041,114,10,Cumberland PA,4393,1
42041,115,10,Cumberland PA,4588,1
42041,116.01,10,Cumberland PA,7486,1
42041,116.02,10,Cumberland PA,3932,1
42041,116.05,10,Cumberland PA,4414,1
42041,117,10,Cumberland PA,5823,1
42041,118.01,10,Cumberland PA,7739,1
42041,118.02,10,Cumberland PA,5918,1
42041,118.03,10,Cumberland PA,7040,1
42041,119.01,10,Cumberland PA,3272,0.6522
42041,119.01,13,Cumberland PA,1745,0.3478
42041,119.02,10,Cumberland PA,6043,0.9865
42041,119.02,13,Cumberland PA,83,0.0135
42041,120,10,Cumberland PA,4995,1
42041,121,10,Cumberland PA,2077,1
42041,122,10,Cumberland PA,2049,1
42041,123,10,Cumberland PA,2562,1
42041,124,10,Cumberland PA,6999,1
42041,125.01,10,Cumberland PA,3742,1
42041,125.02,10,Cumberland PA,6995,1
42041,126,10,Cumberland PA,5956,1
42041,127.01,13,Cumberland PA,5223,1
42041,127.02,13,Cumberland PA,4486,1
42041,128,13,Cumberland PA,8001,1
42041,129,13,Cumberland PA,1316,1
42041,130,13,Cumberland PA,6824,1
42041,131.01,13,Cumberland PA,9116,1
42041,131.02,13,Cumberland PA,5304,1
42041,132,13,Cumberland PA,4449,1
42041,9810.01,10,Cumberland PA,3451,1
42041,9816.06,10,Cumberland PA,2227,1
42043,201,10,Dauphin PA,3292,1
42043,203,10,Dauphin PA,1734,1
42043,204,10,Dauphin PA,1620,1
42043,205,10,Dauphin PA,3013,1
42043,206,10,Dauphin PA,1157,1
42043,207,10,Dauphin PA,2745,1
42043,208,10,Dauphin PA,2699,1
42043,209,10,Dauphin PA,3728,1
42043,211,10,Dauphin PA,3081,1
42043,212,10,Dauphin PA,2409,1
42043,213,10,Dauphin PA,6612,1
42043,214,10,Dauphin PA,5233,1
42043,215,10,Dauphin PA,3700,1
42043,216,10,Dauphin PA,2700,1
42043,217,10,Dauphin PA,5806,1
42043,218,10,Dauphin PA,2296,1
42043,219.01,10,Dauphin PA,4407,1
42043,219.03,10,Dauphin PA,3358,1
42043,219.04,10,Dauphin PA,4770,1
42043,220,10,Dauphin PA,5074,1
42043,221,10,Dauphin PA,4130,1
42043,222,10,Dauphin PA,3008,1
42043,223,10,Dauphin PA,5473,1
42043,224.01,10,Dauphin PA,3460,1
42043,224.03,10,Dauphin PA,6419,1
42043,225.01,10,Dauphin PA,5718,1
42043,225.02,10,Dauphin PA,5659,1
42043,226.01,10,Dauphin PA,7017,1
42043,226.04,10,Dauphin PA,6067,1
42043,226.05,10,Dauphin PA,4467,1
42043,226.06,10,Dauphin PA,3080,1
42043,227.01,10,Dauphin PA,3868,1
42043,227.02,10,Dauphin PA,4338,1
42043,228,10,Dauphin PA,4946,1
42043,229,10,Dauphin PA,8386,1
42043,230,10,Dauphin PA,1824,1
42043,231,10,Dauphin PA,1561,1
42043,233,10,Dauphin PA,4158,1
42043,234,10,Dauphin PA,1832,1
42043,235,10,Dauphin PA,2399,1
42043,236.01,10,Dauphin PA,2750,1
42043,236.02,10,Dauphin PA,5566,1
42043,237,10,Dauphin PA,1527,1
42043,238,10,Dauphin PA,3897,1
42043,239,10,Dauphin PA,3429,1
42043,240.01,10,Dauphin PA,6142,1
42043,240.02,10,Dauphin PA,2997,1
42043,241.01,10,Dauphin PA,1927,1
42043,241.02,10,Dauphin PA,5001,1
42043,241.04,10,Dauphin PA,5829,1
42043,241.05,10,Dauphin PA,5671,1
42043,242,10,Dauphin PA,2688,1
42043,243,10,Dauphin PA,3563,1
42043,244,10,Dauphin PA,4538,1
42043,245.02,10,Dauphin PA,5718,1
42043,245.03,10,Dauphin PA,6248,1
42043,246,10,Dauphin PA,9343,1
42043,247,10,Dauphin PA,5998,1
42043,248,10,Dauphin PA,8207,1
42043,249,10,Dauphin PA,2499,1
42043,250,10,Dauphin PA,2989,1
42043,251,10,Dauphin PA,3833,1
42043,252,10,Dauphin PA,3778,1
42043,253,10,Dauphin PA,4161,1
42043,254,10,Dauphin PA,2557,1
42045,4003.01,5,Delaware PA,6674,1
42045,4003.02,5,Delaware PA,4103,1
42045,4004.01,5,Delaware PA,5026,1
42045,4004.02,5,Delaware PA,4608,1
42045,4005,5,Delaware PA,4235,1
42045,4006,5,Delaware PA,5316,1
42045,4007,5,Delaware PA,5384,1
42045,4008.01,5,Delaware PA,2010,1
42045,4008.02,5,Delaware PA,3493,1
42045,4009,5,Delaware PA,1584,1
42045,4010,5,Delaware PA,1934,1
42045,4011.01,5,Delaware PA,2924,1
42045,4011.03,5,Delaware PA,3503,1
42045,4011.04,5,Delaware PA,4134,1
42045,4012,5,Delaware PA,3636,1
42045,4013.01,5,Delaware PA,1621,1
42045,4013.02,5,Delaware PA,3032,1
42045,4014.01,5,Delaware PA,2114,1
42045,4014.02,5,Delaware PA,3947,1
42045,4015.01,5,Delaware PA,3469,1
42045,4015.02,5,Delaware PA,4307,1
42045,4016,5,Delaware PA,1824,1
42045,4017,5,Delaware PA,2668,1
42045,4018,5,Delaware PA,3684,1
42045,4019,5,Delaware PA,4480,1
42045,4020,5,Delaware PA,2456,1
42045,4021,5,Delaware PA,5813,1
42045,4022,5,Delaware PA,2309,1
42045,4023,5,Delaware PA,3321,1
42045,4024,5,Delaware PA,3459,1
42045,4025,5,Delaware PA,3582,1
42045,4026,5,Delaware PA,3646,1
42045,4027,5,Delaware PA,2546,1
42045,4028,5,Delaware PA,5697,1
42045,4029,5,Delaware PA,3471,1
42045,4030.01,5,Delaware PA,3006,1
42045,4030.02,5,Delaware PA,2787,1
42045,4031.01,5,Delaware PA,3433,1
42045,4031.03,5,Delaware PA,2855,1
42045,4031.04,5,Delaware PA,2498,1
42045,4032,5,Delaware PA,4152,1
42045,4033,5,Delaware PA,6652,1
42045,4034.01,5,Delaware PA,3028,1
42045,4034.02,5,Delaware PA,3578,1
42045,4035.01,5,Delaware PA,4273,1
42045,4035.02,5,Delaware PA,2880,1
42045,4036.01,5,Delaware PA,3964,1
42045,4036.02,5,Delaware PA,1926,1
42045,4037.01,5,Delaware PA,1763,1
42045,4037.02,5,Delaware PA,2328,1
42045,4038,5,Delaware PA,6454,1
42045,4039.01,5,Delaware PA,3391,1
42045,4039.02,5,Delaware PA,3611,1
42045,4040.03,5,Delaware PA,2147,1
42045,4040.04,5,Delaware PA,6514,1
42045,4041.01,5,Delaware PA,6484,1
42045,4041.02,5,Delaware PA,4833,1
42045,4041.03,5,Delaware PA,3322,1
42045,4043,5,Delaware PA,2410,1
42045,4044,5,Delaware PA,1615,1
42045,4045,5,Delaware PA,4991,1
42045,4046,5,Delaware PA,2493,1
42045,4047,5,Delaware PA,3655,1
42045,4048,5,Delaware PA,2136,1
42045,4049,5,Delaware PA,1439,1
42045,4050,5,Delaware PA,2130,1
42045,4051,5,Delaware PA,2165,1
42045,4052,5,Delaware PA,3030,1
42045,4053,5,Delaware PA,2610,1
42045,4054,5,Delaware PA,2429,1
42045,4061,5,Delaware PA,2328,1
42045,4062.01,5,Delaware PA,3036,1
42045,4062.02,5,Delaware PA,4970,1
42045,4063,5,Delaware PA,3239,1
42045,4064.01,5,Delaware PA,2855,1
42045,4064.02,5,Delaware PA,1085,1
42045,4065,5,Delaware PA,1828,1
42045,4066,5,Delaware PA,2397,1
42045,4067,5,Delaware PA,3469,1
42045,4068.01,5,Delaware PA,4295,1
42045,4068.02,5,Delaware PA,4332,1
42045,4068.03,5,Delaware PA,8111,1
42045,4069.02,5,Delaware PA,5866,1
42045,4069.03,5,Delaware PA,5030,1
42045,4069.04,5,Delaware PA,5696,1
42045,4070,5,Delaware PA,2531,1
42045,4071.01,5,Delaware PA,3713,1
42045,4071.02,5,Delaware PA,3169,1
42045,4072.01,5,Delaware PA,5135,1
42045,4072.02,5,Delaware PA,3790,1
42045,4074.01,5,Delaware PA,4057,1
42045,4074.04,5,Delaware PA,2843,1
42045,4075.01,5,Delaware PA,2340,1
42045,4075.02,5,Delaware PA,2987,1
42045,4076,5,Delaware PA,6390,1
42045,4077,5,Delaware PA,2669,1
42045,4078.01,5,Delaware PA,4485,1
42045,4078.02,5,Delaware PA,6353,1
42045,4078.03,5,Delaware PA,5365,1
42045,4078.04,5,Delaware PA,4506,1
42045,4078.05,5,Delaware PA,1696,1
42045,4078.06,5,Delaware PA,1610,1
42045,4079.01,5,Delaware PA,3944,1
42045,4079.02,5,Delaware PA,2760,1
42045,4079.03,5,Delaware PA,3438,1
42045,4080.01,5,Delaware PA,6170,1
42045,4080.02,5,Delaware PA,4094,1
42045,4081.01,5,Delaware PA,5320,1
42045,4081.02,5,Delaware PA,3413,1
42045,4081.03,5,Delaware PA,4431,1
42045,4083,5,Delaware PA,4815,1
