county,tract,cd111,cntyname,pop10,afact111
42013,1003,9,Blair PA,3184,1
42013,1004,9,Blair PA,1768,1
42013,1005,9,Blair PA,3631,1
42013,1006,9,Blair PA,2553,1
42013,1007,9,Blair PA,2326,1
42013,1008,9,Blair PA,1917,1
42013,1009,9,Blair PA,4389,1
42013,1011,9,Blair PA,1567,1
42013,1012,9,Blair PA,4001,1
42013,1014,9,Blair PA,3862,1
42013,1015,9,Blair PA,3479,1
42013,1016,9,Blair PA,3280,1
42013,1017,9,Blair PA,3846,1
42013,1018,9,Blair PA,2964,1
42013,1019,9,Blair PA,1603,1
42015,9501,10,Bradford PA,4270,1
42015,9502,10,Bradford PA,5233,1
42015,9503,10,Bradford PA,5587,1
42015,9504,10,Bradford PA,3367,1
42015,9505,10,Bradford PA,6278,1
42015,9506,10,Bradford PA,3920,1
42015,9507,10,Bradford PA,4594,1
42015,9508,10,Bradford PA,3959,1
42015,9509,10,Bradford PA,5702,1
42015,9510,10,Bradford PA,2919,1
42015,9511,10,Bradford PA,2969,1
42015,9512,10,Bradford PA,5267,1
42015,9513,10,Bradford PA,4281,1
42015,9514,10,Bradford PA,4276,1
42017,1001.02,8,Bucks PA,2720,1
42017,1001.03,8,Bucks PA,2402,1
42017,1001.04,8,Bucks PA,4498,1
42017,1001.05,8,Bucks PA,3297,1
42017,1002.01,8,Bucks PA,4422,1
42017,1002.06,8,Bucks PA,4838,1
42017,1002.07,8,Bucks PA,4246,1
42017,1002.08,8,Bucks PA,6429,1
42017,1002.09,8,Bucks PA,9452,1
42017,1002.1,8,Bucks PA,7408,1
42017,1002.11,8,Bucks PA,6710,1
42017,1002.12,8,Bucks PA,4005,1
42017,1003.02,8,Bucks PA,5084,1
42017,1003.03,8,Bucks PA,5176,1
42017,1003.04,8,Bucks PA,2319,1
42017,1003.06,8,Bucks PA,3450,1
42017,1003.07,8,Bucks PA,5027,1
42017,1004.01,8,Bucks PA,6677,1
42017,1004.02,8,Bucks PA,6471,1
42017,1004.03,8,Bucks PA,2102,1
42017,1004.04,8,Bucks PA,6363,1
42017,1004.06,8,Bucks PA,3839,1
42017,1004.07,8,Bucks PA,1299,1
42017,1004.08,8,Bucks PA,6775,1
42017,1005,8,Bucks PA,2680,1
42017,1006,8,Bucks PA,3737,1
42017,1007,8,Bucks PA,3309,1
42017,1008.03,8,Bucks PA,4706,1
42017,1008.04,8,Bucks PA,3900,1
42017,1008.05,8,Bucks PA,6246,1
42017,1008.07,8,Bucks PA,4208,1
42017,1008.08,8,Bucks PA,5254,1
42017,1008.09,8,Bucks PA,5774,1
42017,1008.11,8,Bucks PA,4547,1
42017,1009,8,Bucks PA,7563,1
42017,1011,8,Bucks PA,2328,1
42017,1014.01,8,Bucks PA,4305,1
42017,1014.03,8,Bucks PA,5560,1
42017,1014.04,8,Bucks PA,2420,1
42017,1014.05,8,Bucks PA,6624,1
42017,1015.03,8,Bucks PA,3786,1
42017,1015.04,8,Bucks PA,2819,1
42017,1015.05,8,Bucks PA,3330,1
42017,1015.06,8,Bucks PA,5217,1
42017,1016.03,8,Bucks PA,3193,1
42017,1016.05,8,Bucks PA,4130,1
42017,1016.07,8,Bucks PA,3152,1
42017,1016.09,8,Bucks PA,4415,1
42017,1016.1,8,Bucks PA,4785,1
42017,1016.11,8,Bucks PA,6900,1
42017,1018.02,8,Bucks PA,6554,1
42017,1018.03,8,Bucks PA,8247,1
42017,1018.05,8,Bucks PA,2302,1
42017,1018.07,8,Bucks PA,4058,1
42017,1018.08,8,Bucks PA,2257,1
42017,1019,8,Bucks PA,4009,1
42017,1020.02,8,Bucks PA,2726,1
42017,1020.03,8,Bucks PA,3937,1
42017,1020.04,8,Bucks PA,4407,1
42017,1021.02,8,Bucks PA,3129,1
42017,1021.04,8,Bucks PA,5702,1
42017,1023,8,Bucks PA,5706,1
42017,1024.01,8,Bucks PA,3893,1
42017,1024.02,8,Bucks PA,4618,1
42017,1025,8,Bucks PA,4307,1
42017,1026,8,Bucks PA,2207,1
42017,1027,8,Bucks PA,5198,1
42017,1028.01,8,Bucks PA,3529,1
42017,1031.01,8,Bucks PA,2377,1
42017,1031.02,8,Bucks PA,1976,1
42017,1031.03,8,Bucks PA,4626,1
42017,1033,8,Bucks PA,2225,1
42017,1034,8,Bucks PA,5035,1
42017,1037,8,Bucks PA,3441,1
42017,1038,8,Bucks PA,1277,1
42017,1039,8,Bucks PA,3995,1
42017,1040,8,Bucks PA,6574,1
42017,1041,8,Bucks PA,2158,1
42017,1042.01,8,Bucks PA,2793,1
42017,1042.03,8,Bucks PA,5336,1
42017,1042.04,8,Bucks PA,4313,1
42017,1043.01,8,Bucks PA,2908,1
42017,1043.03,8,Bucks PA,4533,1
42017,1043.04,8,Bucks PA,1251,1
42017,1044,8,Bucks PA,2528,1
42017,1045.02,8,Bucks PA,7202,1
42017,1045.03,8,Bucks PA,4382,1
42017,1045.05,8,Bucks PA,5943,1
42017,1045.06,8,Bucks PA,2548,1
42017,1046.01,8,Bucks PA,4766,1
42017,1046.03,8,Bucks PA,6969,1
42017,1046.04,8,Bucks PA,5824,1
42017,1047.01,8,Bucks PA,3395,1
42017,1047.02,8,Bucks PA,2649,1
42017,1047.03,8,Bucks PA,2342,1
42017,1048,8,Bucks PA,3152,1
42017,1049.01,8,Bucks PA,7677,1
42017,1049.02,8,Bucks PA,6760,1
42017,1050.03,8,Bucks PA,4968,1
42017,1050.04,8,Bucks PA,5595,1
42017,1050.06,8,Bucks PA,5901,1
42017,1050.08,8,Bucks PA,3610,1
42017,1050.09,8,Bucks PA,3507,1
42017,1050.1,8,Bucks PA,4009,1
42017,1050.11,8,Bucks PA,3559,1
42017,1050.12,8,Bucks PA,2673,1
42017,1050.13,8,Bucks PA,5904,1
42017,1051,8,Bucks PA,2995,1
42017,1052.02,8,Bucks PA,5278,1
42017,1052.03,8,Bucks PA,2044,1
42017,1052.06,8,Bucks PA,4835,1
42017,1052.07,8,Bucks PA,4778,1
42017,1052.08,8,Bucks PA,2364,1
42017,1053,8,Bucks PA,2248,1
42017,1054,8,Bucks PA,8190,1
42017,1055.05,8,Bucks PA,3981,1
42017,1055.06,8,Bucks PA,4172,1
42017,1055.07,8,Bucks PA,7224,1
42017,1055.08,8,Bucks PA,3708,1
42017,1055.09,8,Bucks PA,4534,1
42017,1055.1,8,Bucks PA,4748,1
42017,1055.11,8,Bucks PA,4192,1
42017,1056,8,Bucks PA,2434,1
42017,1057.02,8,Bucks PA,3143,1
42017,1057.04,8,Bucks PA,6210,1
42017,1058.01,8,Bucks PA,6346,1
42017,1058.05,8,Bucks PA,5650,1
42017,1058.07,8,Bucks PA,3445,1
42017,1058.08,8,Bucks PA,3507,1
42017,1058.09,8,Bucks PA,4399,1
42017,1058.1,8,Bucks PA,2320,1
42017,1058.11,8,Bucks PA,6276,1
42017,1058.12,8,Bucks PA,1732,1
42017,1059,8,Bucks PA,1872,1
42017,1060,8,Bucks PA,4241,1
42017,1061,8,Bucks PA,3064,1
42017,1062,8,Bucks PA,7148,1
42017,1063,8,Bucks PA,7069,1
42017,1064.01,8,Bucks PA,7411,1
42017,1064.02,8,Bucks PA,7347,1
42017,1065,8,Bucks PA,6968,1
42017,1066,8,Bucks PA,2012,1
42019,9021,3,Butler PA,2290,1
42019,9022,3,Butler PA,1980,1
42019,9023,3,Butler PA,3573,1
42019,9024,3,Butler PA,2354,1
42019,9025,3,Butler PA,3560,1
42019,9026,3,Butler PA,2999,1
42019,9027,3,Butler PA,2103,1
42019,9028,3,Butler PA,2822,1
42019,9029,3,Butler PA,1960,1
42019,9030,3,Butler PA,4769,1
42019,9031,3,Butler PA,2595,1
42019,9101,3,Butler PA,4496,1
42019,9102,3,Butler PA,4895,1
42019,9103.01,3,Butler PA,4503,1
42019,9103.02,3,Butler PA,4279,1
42019,9104,3,Butler PA,3625,1
42019,9105,3,Butler PA,1898,1
42019,9106,3,Butler PA,4400,1
42019,9107,3,Butler PA,2987,1
42019,9108,3,Butler PA,2847,1
42019,9109,3,Butler PA,5051,1
42019,9110,3,Butler PA,6278,1
42019,9111,3,Butler PA,4698,1
42019,9112,3,Butler PA,5616,1
42019,9113,3,Butler PA,5552,1
42019,9114,3,Butler PA,3535,1
42019,9115.01,3,Butler PA,5504,1
42019,9115.02,3,Butler PA,1525,0.3475
42019,9115.02,4,Butler PA,2864,0.6525
42019,9116,3,Butler PA,5071,1
42019,9117,3,Butler PA,4364,1
42019,9118,4,Butler PA,6189,1
42019,9119,4,Butler PA,4702,1
42019,9120.01,4,Butler PA,4938,1
42019,9120.02,4,Butler PA,4268,1
42019,9121.01,4,Butler PA,3962,1
42019,9121.02,4,Butler PA,2659,1
42019,9122,4,Butler PA,3299,1
42019,9123.01,4,Butler PA,5515,1
42019,9123.03,4,Butler PA,2888,1
42019,9123.04,4,Butler PA,3456,1
42019,9124.01,4,Butler PA,7813,1
42019,9124.02,4,Butler PA,6483,1
42019,9127,4,Butler PA,7307,1
42019,9128,4,Butler PA,5390,1
42021,1,12,Cambria PA,1234,1
42021,2,12,Cambria PA,837,1
42021,3,12,Cambria PA,2009,1
42021,5,12,Cambria PA,1819,1
42021,6,12,Cambria PA,1995,1
42021,7,12,Cambria PA,2556,1
42021,12,12,Cambria PA,3218,1
42021,101,12,Cambria PA,4248,1
42021,102,12,Cambria PA,1543,1
42021,103,12,Cambria PA,2338,1
42021,105,12,Cambria PA,3575,1
42021,106,12,Cambria PA,2467,1
42021,107,12,Cambria PA,3144,1
42021,108.01,12,Cambria PA,5700,1
42021,110,12,Cambria PA,1636,1
42021,111,12,Cambria PA,5449,1
42021,112,12,Cambria PA,2284,1
42021,113,12,Cambria PA,5181,1
42021,114,12,Cambria PA,3443,1
42021,115,12,Cambria PA,4392,1
42021,116,12,Cambria PA,2734,1
42021,117,12,Cambria PA,2427,1
42021,118,9,Cambria PA,688,0.1693
42021,118,12,Cambria PA,3375,0.8307
42021,119,9,Cambria PA,3835,1
42021,120,9,Cambria PA,6038,1
42021,121,9,Cambria PA,2455,1
42021,122,9,Cambria PA,3855,1
42021,123,9,Cambria PA,4302,1
42021,124,12,Cambria PA,3803,1
42021,125,12,Cambria PA,6099,1
42021,126,12,Cambria PA,3351,1
42021,127,9,Cambria PA,1,0.0004
42021,127,12,Cambria PA,2679,0.9996
42021,128,12,Cambria PA,6722,1
42021,129,12,Cambria PA,3640,1
42021,130,12,Cambria PA,2638,1
42021,131,12,Cambria PA,2692,1
42021,132,12,Cambria PA,3985,1
42021,133,12,Cambria PA,5972,1
42021,134,12,Cambria PA,2633,1
42021,135,12,Cambria PA,2598,1
42021,136,12,Cambria PA,3323,1
42021,137,12,Cambria PA,4766,1
42023,9601,5,Cameron PA,2073,1
42023,9602,5,Cameron PA,3012,1
42025,201.02,11,Carbon PA,4781,1
42025,201.03,11,Carbon PA,3631,1
42025,201.05,11,Carbon PA,5950,1
42025,201.06,11,Carbon PA,2252,1
42025,202,11,Carbon PA,6370,1
42025,203,11,Carbon PA,6383,1
42025,204,11,Carbon PA,3941,1
42025,205,11,Carbon PA,7186,1
42025,206,11,Carbon PA,5500,1
42025,207,11,Carbon PA,5199,1
42025,208,11,Carbon PA,8642,1
42025,209,11,Carbon PA,5414,1
42027,101,5,Centre PA,4420,1
42027,102,5,Centre PA,2950,1
42027,103,5,Centre PA,3180,1
42027,104,5,Centre PA,3598,1
42027,105,5,Centre PA,5317,1
42027,106,5,Centre PA,4108,1
42027,107,5,Centre PA,5657,1
42027,108,5,Centre PA,5632,1
42027,109,5,Centre PA,7187,1
42027,110,5,Centre PA,7470,1
42027,111,5,Centre PA,6187,1
42027,112.01,5,Centre PA,4189,1
42027,113,5,Centre PA,8430,1
42027,114,5,Centre PA,6881,1
42027,115.01,5,Centre PA,3106,1
42027,115.02,5,Centre PA,7867,1
42027,116,5,Centre PA,4089,1
42027,117.02,5,Centre PA,5432,1
42027,118,5,Centre PA,4873,1
42027,119.01,5,Centre PA,2667,1
42027,119.02,5,Centre PA,6717,1
42027,120,5,Centre PA,6917,1
42027,121,5,Centre PA,6908,1
42027,122,5,Centre PA,6180,1
42027,123,5,Centre PA,1839,1
42027,124,5,Centre PA,4779,1
42027,125,5,Centre PA,4417,1
42027,126,5,Centre PA,3454,1
42027,127,5,Centre PA,2654,1
42027,128,5,Centre PA,4886,1
42027,9812.02,5,Centre PA,1999,1
42029,3001.01,6,Chester PA,2982,1
42029,3001.03,6,Chester PA,2519,1
42029,3001.04,6,Chester PA,5031,1
42029,3001.06,6,Chester PA,4589,1
42029,3001.07,6,Chester PA,4357,1
42029,3001.08,6,Chester PA,6235,1
42029,3001.09,6,Chester PA,3619,1
42029,3002.01,7,Chester PA,5146,1
42029,3002.02,7,Chester PA,5331,1
42029,3003.01,7,Chester PA,3916,1
42029,3003.02,7,Chester PA,3462,1
42029,3003.03,7,Chester PA,3115,1
42029,3004,7,Chester PA,2998,1
42029,3005.01,6,Chester PA,4824,1
42029,3005.02,6,Chester PA,3641,1
42029,3006,6,Chester PA,4919,1
42029,3007,6,Chester PA,4469,0.9355
42029,3007,7,Chester PA,308,0.0645
42029,3008,6,Chester PA,4346,1
42029,3009,6,Chester PA,1605,0.6554
42029,3009,7,Chester PA,844,0.3446
42029,3010,6,Chester PA,7079,1
42029,3011,6,Chester PA,3323,1
42029,3013,6,Chester PA,6636,1
42029,3014.01,6,Chester PA,2810,1
42029,3014.02,6,Chester PA,5056,1
42029,3015,6,Chester PA,2604,1
42029,3016,6,Chester PA,2507,1
42029,3017,6,Chester PA,1803,1
42029,3018,6,Chester PA,4567,1
42029,3019,6,Chester PA,4024,1
42029,3020,6,Chester PA,5671,1
42029,3021.01,6,Chester PA,6293,1
42029,3021.02,6,Chester PA,4357,1
42029,3022.02,6,Chester PA,6899,1
42029,3022.03,6,Chester PA,5427,1
42029,3022.04,6,Chester PA,5948,1
42029,3023,16,Chester PA,2420,1
42029,3024,16,Chester PA,4268,1
42029,3025,16,Chester PA,3830,1
42029,3026,16,Chester PA,4543,1
42029,3027.02,7,Chester PA,4609,1
42029,3027.03,7,Chester PA,3859,1
42029,3027.04,7,Chester PA,5072,1
42029,3027.05,7,Chester PA,3973,1
42029,3027.06,7,Chester PA,4353,1
42029,3028.02,7,Chester PA,5335,1
42029,3028.03,7,Chester PA,1950,1
42029,3028.04,7,Chester PA,3789,1
42029,3028.05,7,Chester PA,6956,1
42029,3029.01,7,Chester PA,5036,1
42029,3029.02,7,Chester PA,5741,0.9914
42029,3029.02,16,Chester PA,50,0.0086
42029,3030,7,Chester PA,3017,1
42029,3031,16,Chester PA,4208,1
42029,3033.01,16,Chester PA,2856,1
42029,3033.02,16,Chester PA,4709,1
42029,3034.01,16,Chester PA,4135,1
42029,3034.02,16,Chester PA,1937,1
42029,3035.01,16,Chester PA,4108,1
42029,3035.02,16,Chester PA,2918,1
42029,3038.01,6,Chester PA,4041,1
42029,3038.02,6,Chester PA,8182,1
42029,3039.01,6,Chester PA,1808,0.3892
42029,3039.01,16,Chester PA,2838,0.6108
42029,3039.02,6,Chester PA,4205,0.794
42029,3039.02,16,Chester PA,1091,0.206
42029,3040,6,Chester PA,4838,1
42029,3041.01,6,Chester PA,4424,1
42029,3041.02,6,Chester PA,3467,1
42029,3042.01,6,Chester PA,6880,1
42029,3043,6,Chester PA,6742,1
42029,3044.03,6,Chester PA,3840,1
42029,3044.04,6,Chester PA,4859,1
42029,3044.05,6,Chester PA,6319,1
42029,3044.06,6,Chester PA,3071,1
42029,3045.01,6,Chester PA,8089,1
42029,3045.02,6,Chester PA,3137,1
42029,3046,6,Chester PA,3458,1
42029,3049,6,Chester PA,7647,1
42029,3050,6,Chester PA,1713,1
42029,3051.01,6,Chester PA,4293,1
42029,3051.02,6,Chester PA,4721,1
42029,3053,6,Chester PA,6796,1
42029,3054,6,Chester PA,3867,1
42029,3055,6,Chester PA,3899,1
42029,3056,6,Chester PA,2942,1
42029,3057,6,Chester PA,2390,1
42029,3060,16,Chester PA,7449,1
42029,3063,16,Chester PA,2854,1
42029,3065.01,16,Chester PA,4153,1
42029,3065.03,16,Chester PA,2769,1
42029,3065.04,16,Chester PA,5062,1
42029,3066,16,Chester PA,3139,1
42029,3067,16,Chester PA,4352,1
42029,3068,16,Chester PA,1681,1
42029,3069,16,Chester PA,5631,1
42029,3070,16,Chester PA,5364,1
42029,3071,16,Chester PA,2149,1
42029,3072,16,Chester PA,1272,1
42029,3073,6,Chester PA,3570,1
42029,3074,16,Chester PA,3593,1
42029,3077,16,Chester PA,2566,1
42029,3078,16,Chester PA,2484,1
42029,3079,16,Chester PA,5200,1
42029,3080,16,Chester PA,5077,1
42029,3081.01,16,Chester PA,4556,1
42029,3081.02,16,Chester PA,4094,1
42029,3082,16,Chester PA,2722,1
42029,3104,16,Chester PA,3400,1
42029,3110,6,Chester PA,6821,1
42029,3111,6,Chester PA,16,0.0044
42029,3111,16,Chester PA,3588,0.9956
42029,3112,16,Chester PA,2099,1
42029,3113,6,Chester PA,4582,1
42029,3114.01,6,Chester PA,6937,1
42029,3114.03,6,Chester PA,3513,1
42029,3114.04,6,Chester PA,3881,1
42029,3115,6,Chester PA,3395,1
42029,3116,6,Chester PA,1838,1
42029,3117,16,Chester PA,8740,1
42029,3118,6,Chester PA,3850,1
42031,1601.01,5,Clarion PA,1934,1
42031,1601.02,5,Clarion PA,5062,1
42031,1602,5,Clarion PA,3448,1
42031,1603,5,Clarion PA,4783,1
42031,1604,5,Clarion PA,3788,1
42031,1605,5,Clarion PA,3948,1
42031,1606,5,Clarion PA,5276,1
42031,1607,5,Clarion PA,4146,1
42031,1608,5,Clarion PA,3881,1
42031,1609,5,Clarion PA,3722,1
42033,3301,5,Clearfield PA,4948,1
42033,3302,5,Clearfield PA,3420,1
42033,3303,5,Clearfield PA,4374,1
42033,3304,5,Clearfield PA,5725,1
42033,3305,5,Clearfield PA,4568,1
42033,3306,5,Clearfield PA,3254,1
42033,3307,5,Clearfield PA,2306,1
42033,3308,5,Clearfield PA,7025,1
42033,3309,5,Clearfield PA,6572,1
42033,3310,5,Clearfield PA,5098,1
42033,3311,5,Clearfield PA,3319,1
42033,3312,5,Clearfield PA,2896,1
42033,3313,5,Clearfield PA,4427,1
42033,3314.01,5,Clearfield PA,3453,1
42033,3314.02,5,Clearfield PA,3570,1
42033,3315,5,Clearfield PA,1944,1
42033,3316,5,Clearfield PA,1429,0.5628
42033,3316,9,Clearfield PA,1110,0.4372
42033,3317,5,Clearfield PA,5200,0.7552
42033,3317,9,Clearfield PA,1686,0.2448
42033,3318,5,Clearfield PA,657,0.2226
42033,3318,9,Clearfield PA,2295,0.7774
42033,3319,9,Clearfield PA,2366,1
42035,301,5,Clinton PA,3092,1
42035,302,5,Clinton PA,5394,1
42035,303,5,Clinton PA,4011,1
42035,304,5,Clinton PA,4699,1
42035,305,5,Clinton PA,4374,1
42035,306,5,Clinton PA,1992,1
42035,307,5,Clinton PA,7780,1
42035,308,5,Clinton PA,3977,1
42035,309,5,Clinton PA,3919,1
42037,501,11,Columbia PA,5233,1
42037,502,11,Columbia PA,5551,1
42037,503,11,Columbia PA,5202,1
42037,504,11,Columbia PA,4199,1
42037,505,11,Columbia PA,3760,1
42037,506,11,Columbia PA,5331,1
42037,507,11,Columbia PA,5146,1
42037,508,11,Columbia PA,3622,1
42037,509,11,Columbia PA,3015,1
42037,510,11,Columbia PA,2418,1
42037,511,11,Columbia PA,8176,1
42037,512,11,Columbia PA,4261,1
42037,513,11,Columbia PA,2999,1
42037,514,11,Columbia PA,2583,1
42037,515,11,Columbia PA,5799,1
42039,1101,3,Crawford PA,4274,0.6991
42039,1101,5,Crawford PA,1840,0.3009
42039,1102.01,3,Crawford PA,3878,1
42039,1102.02,3,Crawford PA,4598,1
42039,1103,3,Crawford PA,4920,1
42039,1104,3,Crawford PA,2978,1
42039,1105.01,3,Crawford PA,1865,1
42039,1105.02,3,Crawford PA,3748,1
42039,1106,3,Crawford PA,2940,1
42039,1107,3,Crawford PA,4010,1
42039,1108,3,Crawford PA,5053,1
42039,1109,3,Crawford PA,3098,1
42039,1110,5,Crawford PA,2403,1
42039,1111,5,Crawford PA,3251,1
42039,1112,5,Crawford PA,2350,1
42039,1113,3,Crawford PA,5662,1
42039,1114,3,Crawford PA,4780,1
42039,1115,3,Crawford PA,5054,1
42039,1116,3,Crawford PA,4095,1
42039,1117,3,Crawford PA,4708,1
42039,1118,3,Crawford PA,5630,1
42039,1119,3,Crawford PA,3679,1
42039,1120.01,3,Crawford PA,2541,1
42039,1120.02,3,Crawford PA,1410,1
42041,101,19,Cumberland PA,5411,1
42041,102.01,19,Cumberland PA,5162,1
42041,102.03,19,Cumberland PA,3437,1
42041,102.04,19,Cumberland PA,4900,1
42041,103,19,Cumberland PA,4388,1
42041,104,19,Cumberland PA,3753,1
42041,105,19,Cumberland PA,4135,1
42041,106,19,Cumberland PA,4553,1
42041,107,19,Cumberland PA,3760,1
42041,108,19,Cumberland PA,3517,1
42041,109,19,Cumberland PA,4671,1
42041,110.02,19,Cumberland PA,2031,1
42041,111.01,19,Cumberland PA,3263,1
42041,111.02,19,Cumberland PA,4564,1
42041,112,19,Cumberland PA,1569,1
42041,113.01,19,Cumberland PA,4474,1
42041,113.02,19,Cumberland PA,7246,1
42041,113.03,19,Cumberland PA,6926,1
42041,113.04,19,Cumberland PA,5023,1
42041,113.05,19,Cumberland PA,4375,1
42041,114,19,Cumberland PA,4393,1
42041,115,19,Cumberland PA,4588,1
42041,116.01,19,Cumberland PA,7486,1
42041,116.02,19,Cumberland PA,3932,1
42041,116.05,19,Cumberland PA,4414,1
42041,117,19,Cumberland PA,5823,1
42041,118.01,19,Cumberland PA,7739,1
42041,118.02,19,Cumberland PA,5918,1
42041,118.03,9,Cumberland PA,4368,0.6205
42041,118.03,19,Cumberland PA,2672,0.3795
42041,119.01,9,Cumberland PA,5017,1
42041,119.02,9,Cumberland PA,6125,0.9998
42041,119.02,19,Cumberland PA,1,0.0002
42041,120,9,Cumberland PA,45,0.009
42041,120,19,Cumberland PA,4950,0.991
42041,121,19,Cumberland PA,2077,1
42041,122,19,Cumberland PA,2049,1
42041,123,19,Cumberland PA,2562,1
42041,124,19,Cumberland PA,6999,1
42041,125.01,19,Cumberland PA,3742,1
42041,125.02,19,Cumberland PA,6995,1
42041,126,19,Cumberland PA,5956,1
42041,127.01,9,Cumberland PA,3700,0.7084
42041,127.01,19,Cumberland PA,1523,0.2916
42041,127.02,9,Cumberland PA,4486,1
42041,128,9,Cumberland PA,5484,0.6854
42041,128,19,Cumberland PA,2517,0.3146
42041,129,9,Cumberland PA,1316,1
42041,130,9,Cumberland PA,6824,1
42041,131.01,9,Cumberland PA,5790,0.6351
42041,131.01,19,Cumberland PA,3326,0.3649
42041,131.02,19,Cumberland PA,5304,1
42041,132,19,Cumberland PA,4449,1
42041,9810.01,19,Cumberland PA,3451,1
42041,9816.06,19,Cumberland PA,2227,1
42043,201,17,Dauphin PA,3292,1
42043,203,17,Dauphin PA,1734,1
42043,204,17,Dauphin PA,1620,1
42043,205,17,Dauphin PA,3013,1
42043,206,17,Dauphin PA,1157,1
42043,207,17,Dauphin PA,2745,1
42043,208,17,Dauphin PA,2699,1
42043,209,17,Dauphin PA,3728,1
42043,211,17,Dauphin PA,3081,1
42043,212,17,Dauphin PA,2409,1
42043,213,17,Dauphin PA,6612,1
42043,214,17,Dauphin PA,5233,1
42043,215,17,Dauphin PA,3700,1
42043,216,17,Dauphin PA,2700,1
42043,217,17,Dauphin PA,5806,1
42043,218,17,Dauphin PA,2296,1
42043,219.01,17,Dauphin PA,4407,1
42043,219.03,17,Dauphin PA,3358,1
42043,219.04,17,Dauphin PA,4770,1
42043,220,17,Dauphin PA,5074,1
42043,221,17,Dauphin PA,4130,1
42043,222,17,Dauphin PA,3008,1
42043,223,17,Dauphin PA,5473,1
42043,224.01,17,Dauphin PA,3460,1
42043,224.03,17,Dauphin PA,6419,1
42043,225.01,17,Dauphin PA,5718,1
42043,225.02,17,Dauphin PA,5659,1
42043,226.01,17,Dauphin PA,7017,1
42043,226.04,17,Dauphin PA,6067,1
42043,226.05,17,Dauphin PA,4467,1
42043,226.06,17,Dauphin PA,3080,1
42043,227.01,17,Dauphin PA,3868,1
42043,227.02,17,Dauphin PA,4338,1
42043,228,17,Dauphin PA,4946,1
42043,229,17,Dauphin PA,8386,1
42043,230,17,Dauphin PA,1824,1
42043,231,17,Dauphin PA,1561,1
42043,233,17,Dauphin PA,4158,1
42043,234,17,Dauphin PA,1832,1
42043,235,17,Dauphin PA,2399,1
42043,236.01,17,Dauphin PA,2750,1
42043,236.02,17,Dauphin PA,5566,1
42043,237,17,Dauphin PA,1527,1
42043,238,17,Dauphin PA,3897,1
42043,239,17,Dauphin PA,3429,1
42043,240.01,17,Dauphin PA,6142,1
42043,240.02,17,Dauphin PA,2997,1
42043,241.01,17,Dauphin PA,1927,1
42043,241.02,17,Dauphin PA,5001,1
42043,241.04,17,Dauphin PA,5829,1
42043,241.05,17,Dauphin PA,5671,1
42043,242,17,Dauphin PA,2688,1
42043,243,17,Dauphin PA,3563,1
42043,244,17,Dauphin PA,4538,1
42043,245.02,17,Dauphin PA,5718,1
42043,245.03,17,Dauphin PA,6248,1
42043,246,17,Dauphin PA,9343,1
42043,247,17,Dauphin PA,5998,1
42043,248,17,Dauphin PA,8207,1
42043,249,17,Dauphin PA,2499,1
42043,250,17,Dauphin PA,2989,1
42043,251,17,Dauphin PA,3833,1
42043,252,17,Dauphin PA,3778,1
42043,253,17,Dauphin PA,4161,1
42043,254,17,Dauphin PA,2557,1
42045,4003.01,7,Delaware PA,6674,1
42045,4003.02,7,Delaware PA,4103,1
42045,4004.01,7,Delaware PA,5026,1
42045,4004.02,7,Delaware PA,4608,1
42045,4005,7,Delaware PA,4235,1
42045,4006,7,Delaware PA,5316,1
42045,4007,7,Delaware PA,5384,1
42045,4008.01,7,Delaware PA,2010,1
42045,4008.02,7,Delaware PA,3493,1
42045,4009,7,Delaware PA,1584,1
42045,4010,7,Delaware PA,1934,1
42045,4011.01,7,Delaware PA,2924,1
42045,4011.03,7,Delaware PA,3503,1
42045,4011.04,7,Delaware PA,4134,1
42045,4012,7,Delaware PA,3636,1
42045,4013.01,7,Delaware PA,1621,1
42045,4013.02,7,Delaware PA,3032,1
42045,4014.01,7,Delaware PA,2114,1
42045,4014.02,7,Delaware PA,3947,1
42045,4015.01,7,Delaware PA,3469,1
42045,4015.02,7,Delaware PA,4307,1
42045,4016,7,Delaware PA,1824,1
42045,4017,7,Delaware PA,2668,1
42045,4018,7,Delaware PA,3684,1
42045,4019,7,Delaware PA,4480,1
42045,4020,7,Delaware PA,2456,1
42045,4021,1,Delaware PA,5810,0.9995
42045,4021,7,Delaware PA,3,0.0005
42045,4022,1,Delaware PA,2309,1
42045,4023,1,Delaware PA,3321,1
42045,4024,1,Delaware PA,3459,1
42045,4025,1,Delaware PA,3582,1
42045,4026,1,Delaware PA,3646,1
42045,4027,1,Delaware PA,2546,1
42045,4028,7,Delaware PA,5697,1
42045,4029,1,Delaware PA,3471,1
42045,4030.01,7,Delaware PA,3006,1
42045,4030.02,7,Delaware PA,2787,1
42045,4031.01,7,Delaware PA,3433,1
42045,4031.03,7,Delaware PA,2855,1
42045,4031.04,7,Delaware PA,2498,1
42045,4032,7,Delaware PA,4152,1
42045,4033,7,Delaware PA,6652,1
42045,4034.01,7,Delaware PA,3028,1
42045,4034.02,7,Delaware PA,3578,1
42045,4035.01,7,Delaware PA,4273,1
42045,4035.02,7,Delaware PA,2880,1
42045,4036.01,7,Delaware PA,3964,1
42045,4036.02,7,Delaware PA,1926,1
42045,4037.01,1,Delaware PA,714,0.405
42045,4037.01,7,Delaware PA,1049,0.595
